order_id,date,category,product,region,quantity,unit_price,revenue
135456,2025-08-09,Apparel,Hoodie,Central,1,1209.77,1249.08
135457,2025-08-09,Home & Kitchen,Non-Stick Pan Set,South,1,1656.11,2070.13
135458,2025-08-09,Electronics,Power Bank,South,1,925.86,937.43
135459,2025-08-09,Electronics,Power Bank,North,1,962.84,818.9
135460,2025-08-09,Home & Kitchen,Non-Stick Pan Set,North,3,1925.04,6063.89
135461,2025-08-09,Beauty & Personal Care,Face Serum,Central,2,756.33,2064.79
135462,2025-08-09,Home & Kitchen,Coffee Maker,South,1,2571.19,4129.97
135463,2025-08-09,Beauty & Personal Care,Hair Dryer,West,1,1607.51,1848.64
135464,2025-08-09,Home & Kitchen,Air Fryer,Central,2,4297.38,10588.74
135465,2025-08-09,Home & Kitchen,Coffee Maker,South,1,2443.71,3925.22
135466,2025-08-09,Apparel,Hoodie,North,3,1301.57,6047.43
135467,2025-08-09,Office Supplies,Notebook Set,East,2,298.86,315.0
135468,2025-08-09,Home & Kitchen,Air Fryer,North,1,3983.72,7361.91
135469,2025-08-09,Apparel,Formal Shirt,West,1,842.21,692.51
135470,2025-08-10,Electronics,Bluetooth Speaker,West,1,1513.48,2071.2
135471,2025-08-10,Electronics,Wireless Earbuds,West,1,2027.96,4326.15
135472,2025-08-10,Electronics,Laptop Stand,Central,3,808.4,2342.75
135473,2025-08-10,Home & Kitchen,Vacuum Cleaner,South,2,6262.03,18629.55
135474,2025-08-10,Home & Kitchen,Vacuum Cleaner,South,1,5619.21,8358.57
135475,2025-08-10,Electronics,Power Bank,West,1,892.41,831.28
135476,2025-08-10,Electronics,Smartwatch,South,1,3757.58,9605.31
135477,2025-08-10,Electronics,Smartwatch,West,2,3589.93,16885.24
135478,2025-08-10,Electronics,Power Bank,North,1,874.92,744.12
135479,2025-08-10,Beauty & Personal Care,Hair Dryer,West,1,1590.94,1829.59
135480,2025-08-10,Home & Kitchen,Non-Stick Pan Set,Central,1,1823.89,1276.72
135481,2025-08-10,Electronics,Power Bank,West,1,931.96,868.12
135482,2025-08-10,Electronics,Power Bank,North,1,850.26,723.15
135483,2025-08-10,Electronics,Bluetooth Speaker,Central,1,1535.65,1279.2
135484,2025-08-10,Beauty & Personal Care,Face Serum,West,1,751.68,1685.65
135485,2025-08-10,Beauty & Personal Care,Sunscreen SPF50,South,3,450.42,2651.87
135486,2025-08-10,Electronics,Smartwatch,Central,1,3429.36,4909.13
135487,2025-08-10,Electronics,Bluetooth Speaker,South,1,1531.86,2278.63
135488,2025-08-10,Office Supplies,Desk Organizer,North,1,584.77,497.34
135489,2025-08-10,Electronics,Wireless Earbuds,West,1,1865.36,3979.28
135490,2025-08-10,Beauty & Personal Care,Perfume,East,1,2598.46,2838.17
135491,2025-08-10,Electronics,Wireless Earbuds,Central,1,2138.88,2777.34
135492,2025-08-10,Home & Kitchen,Air Fryer,East,1,4165.29,6231.27
135493,2025-08-10,Home & Kitchen,Blender,East,2,1628.82,2505.95
135494,2025-08-10,Beauty & Personal Care,Perfume,East,1,2310.84,2524.02
135495,2025-08-10,Beauty & Personal Care,Perfume,West,1,2317.01,3423.97
135496,2025-08-10,Electronics,Bluetooth Speaker,West,1,1424.44,1949.35
135497,2025-08-10,Electronics,Wireless Earbuds,South,1,1988.81,4611.54
135498,2025-08-10,Electronics,Power Bank,West,1,885.74,825.06
135499,2025-08-10,Beauty & Personal Care,Electric Trimmer,West,1,1047.31,1433.25
135500,2025-08-10,Home & Kitchen,Coffee Maker,South,1,2408.4,3868.49
135501,2025-08-10,Home & Kitchen,Air Fryer,North,1,3728.64,6890.52
135502,2025-08-10,Office Supplies,Wireless Mouse,North,1,814.82,1018.12
135503,2025-08-10,Home & Kitchen,Non-Stick Pan Set,South,2,1714.55,4286.37
135504,2025-08-10,Apparel,Formal Shirt,Central,1,908.34,454.63
135505,2025-08-10,Electronics,Power Bank,North,1,939.47,799.02
135506,2025-08-10,Electronics,Bluetooth Speaker,West,2,1432.75,3921.43
135507,2025-08-10,Electronics,Bluetooth Speaker,West,1,1497.53,2049.37
135508,2025-08-10,Apparel,Denim Jacket,East,1,2232.84,1537.31
135509,2025-08-10,Office Supplies,Desk Lamp,South,1,1177.26,1611.37
135510,2025-08-10,Office Supplies,Desk Organizer,North,1,636.7,541.51
135511,2025-08-10,Home & Kitchen,Non-Stick Pan Set,North,2,1806.41,3793.46
135512,2025-08-10,Electronics,Power Bank,South,2,851.03,1723.33
135513,2025-08-10,Apparel,Denim Jacket,South,1,2088.81,2114.92
135514,2025-08-10,Office Supplies,Ergonomic Chair,West,3,7083.28,38366.59
135515,2025-08-10,Apparel,Denim Jacket,South,2,2025.7,4102.04
135516,2025-08-10,Beauty & Personal Care,Sunscreen SPF50,East,1,468.52,625.24
135517,2025-08-10,Electronics,Laptop Stand,East,2,855.64,2007.33
135518,2025-08-10,Electronics,Wireless Earbuds,North,1,1954.89,3807.64
135519,2025-08-10,Beauty & Personal Care,Electric Trimmer,South,1,1048.06,1558.98
135520,2025-08-10,Electronics,Bluetooth Speaker,South,2,1494.82,4447.09
135521,2025-08-10,Electronics,Smartwatch,North,1,3584.39,7696.58
135522,2025-08-10,Office Supplies,Notebook Set,West,1,308.02,219.62
135523,2025-08-10,Office Supplies,Ergonomic Chair,East,1,6873.24,9172.34
135524,2025-08-10,Beauty & Personal Care,Electric Trimmer,West,2,1017.96,2786.15
135525,2025-08-10,Apparel,Hoodie,Central,1,1396.47,1441.85
135526,2025-08-10,Electronics,Bluetooth Speaker,East,3,1445.56,4386.56
135527,2025-08-10,Electronics,Smartwatch,West,1,3266.08,7681.0
135528,2025-08-10,Electronics,Wireless Earbuds,West,1,2088.87,4456.09
135529,2025-08-10,Beauty & Personal Care,Perfume,South,1,2505.35,4024.22
135530,2025-08-10,Electronics,Power Bank,West,2,865.81,1613.0
135531,2025-08-10,Home & Kitchen,Air Fryer,West,1,3813.76,7719.06
135532,2025-08-10,Electronics,Smartwatch,North,2,3405.17,14623.52
135533,2025-08-10,Electronics,Smartwatch,West,1,3714.29,8735.08
135534,2025-08-10,Apparel,Formal Shirt,South,1,958.83,856.95
135535,2025-08-10,Electronics,Wireless Earbuds,West,1,1932.4,4122.3
135536,2025-08-10,Home & Kitchen,Air Fryer,East,1,3754.82,5617.21
135537,2025-08-10,Beauty & Personal Care,Hair Dryer,South,1,1582.36,1977.95
135538,2025-08-10,Home & Kitchen,Air Fryer,South,1,3967.81,8729.18
135539,2025-08-10,Home & Kitchen,Non-Stick Pan Set,North,1,1831.85,1923.45
135540,2025-08-10,Home & Kitchen,Blender,North,1,1488.95,1414.88
135541,2025-08-10,Beauty & Personal Care,Sunscreen SPF50,South,1,447.11,877.45
135542,2025-08-10,Beauty & Personal Care,Perfume,South,1,2552.33,4099.69
135543,2025-08-10,Apparel,Running Shoes,North,1,3048.81,4417.72
135544,2025-08-10,Electronics,Power Bank,South,1,955.2,967.14
135545,2025-08-10,Apparel,Cotton T-Shirt,Central,1,551.46,422.69
135546,2025-08-10,Office Supplies,Notebook Set,East,1,300.56,158.4
135547,2025-08-10,Apparel,Cotton T-Shirt,West,1,568.1,715.39
135548,2025-08-10,Home & Kitchen,Coffee Maker,West,1,2600.26,3842.53
135549,2025-08-10,Electronics,Power Bank,North,2,913.72,1554.25
135550,2025-08-11,Electronics,Smartwatch,East,1,3377.53,5871.0
135551,2025-08-11,Office Supplies,Desk Lamp,West,2,1051.02,2646.99
135552,2025-08-11,Beauty & Personal Care,Perfume,East,3,2575.96,8440.77
135553,2025-08-11,Home & Kitchen,Blender,East,1,1708.07,1313.94
135554,2025-08-11,Electronics,Bluetooth Speaker,Central,1,1453.1,1210.43
135555,2025-08-11,Apparel,Formal Shirt,West,1,928.9,763.79
135556,2025-08-11,Home & Kitchen,Blender,East,1,1710.56,1315.85
135557,2025-08-11,Beauty & Personal Care,Face Serum,North,1,800.12,1638.24
135558,2025-08-11,Beauty & Personal Care,Perfume,North,3,2455.1,9937.65
135559,2025-08-11,Electronics,Smartwatch,Central,1,3410.4,4881.99
135560,2025-08-11,Electronics,Power Bank,South,1,864.08,874.88
135561,2025-08-11,Beauty & Personal Care,Sunscreen SPF50,East,1,438.83,585.62
135562,2025-08-11,Electronics,Laptop Stand,West,1,783.76,1243.83
135563,2025-08-11,Apparel,Cotton T-Shirt,South,2,642.03,1757.56
135564,2025-08-11,Home & Kitchen,Air Fryer,North,1,3689.34,6817.89
135565,2025-08-11,Electronics,Power Bank,East,1,849.44,584.84
135566,2025-08-11,Electronics,Power Bank,Central,1,848.88,481.31
135567,2025-08-11,Electronics,Power Bank,East,1,898.24,618.44
135568,2025-08-11,Home & Kitchen,Non-Stick Pan Set,North,1,1921.91,2018.01
135569,2025-08-11,Apparel,Denim Jacket,East,2,2311.98,3183.59
135570,2025-08-11,Home & Kitchen,Vacuum Cleaner,West,1,6048.86,8277.86
135571,2025-08-11,Apparel,Hoodie,West,1,1355.27,2298.88
135572,2025-08-11,Electronics,Laptop Stand,North,1,830.08,1202.79
135573,2025-08-11,Home & Kitchen,Blender,North,1,1586.1,1507.19
135574,2025-08-11,Apparel,Denim Jacket,West,1,2140.02,1993.43
135575,2025-08-11,Apparel,Denim Jacket,East,1,2032.72,1399.53
135576,2025-08-11,Beauty & Personal Care,Electric Trimmer,South,1,1034.38,1538.64
135577,2025-08-11,Office Supplies,Wireless Mouse,West,1,736.8,1008.31
135578,2025-08-11,Beauty & Personal Care,Perfume,West,1,2683.41,3965.41
135579,2025-08-11,Apparel,Running Shoes,South,1,2863.6,4939.71
135580,2025-08-11,Electronics,Bluetooth Speaker,North,1,1607.79,2008.93
135581,2025-08-11,Apparel,Formal Shirt,North,1,932.12,699.79
135582,2025-08-11,Home & Kitchen,Vacuum Cleaner,South,1,5735.12,8530.99
135583,2025-08-11,Apparel,Hoodie,North,1,1385.02,2145.04
135584,2025-08-11,Electronics,Laptop Stand,South,1,775.7,1338.08
135585,2025-08-11,Electronics,Smartwatch,South,1,3223.81,8240.88
135586,2025-08-11,Electronics,Smartwatch,West,1,3564.51,8382.84
135587,2025-08-11,Apparel,Denim Jacket,North,1,2170.63,1846.12
135588,2025-08-11,Home & Kitchen,Coffee Maker,North,1,2555.51,3448.02
135589,2025-08-11,Electronics,Power Bank,South,1,940.38,952.14
135590,2025-08-11,Electronics,Smartwatch,South,1,3352.56,8569.98
135591,2025-08-11,Office Supplies,Notebook Set,North,1,294.09,191.45
135592,2025-08-11,Home & Kitchen,Non-Stick Pan Set,East,1,1729.2,1469.82
135593,2025-08-11,Electronics,Smartwatch,West,1,3693.03,8685.08
135594,2025-08-11,Office Supplies,Ergonomic Chair,West,1,7391.71,13345.73
135595,2025-08-11,Home & Kitchen,Air Fryer,South,1,4051.73,8913.8
135596,2025-08-11,Beauty & Personal Care,Electric Trimmer,East,1,991.6,1003.01
135597,2025-08-11,Apparel,Denim Jacket,South,1,2250.15,2278.27
135598,2025-08-11,Electronics,Smartwatch,East,1,3695.59,6423.86
135599,2025-08-11,Beauty & Personal Care,Hair Dryer,West,1,1488.29,1711.54
135600,2025-08-11,Office Supplies,Notebook Set,South,1,303.53,235.24
135601,2025-08-11,Beauty & Personal Care,Hair Dryer,South,1,1563.81,1954.77
135602,2025-08-11,Electronics,Bluetooth Speaker,North,1,1395.29,1743.42
135603,2025-08-11,Electronics,Bluetooth Speaker,North,2,1563.21,3906.46
135604,2025-08-11,Home & Kitchen,Air Fryer,South,1,3971.54,8737.39
135605,2025-08-11,Electronics,Bluetooth Speaker,East,1,1550.47,1568.3
135606,2025-08-11,Apparel,Running Shoes,South,1,3168.09,5464.96
135607,2025-08-12,Home & Kitchen,Non-Stick Pan Set,East,1,1741.97,1480.68
135608,2025-08-12,Beauty & Personal Care,Sunscreen SPF50,East,3,421.99,1689.43
135609,2025-08-12,Beauty & Personal Care,Perfume,West,1,2624.23,3877.96
135610,2025-08-12,Apparel,Hoodie,West,1,1277.74,2167.37
135611,2025-08-12,Electronics,Power Bank,Central,1,969.48,549.7
135612,2025-08-12,Electronics,Power Bank,South,2,911.46,1845.7
135613,2025-08-12,Home & Kitchen,Vacuum Cleaner,North,1,6106.24,7629.74
135614,2025-08-12,Home & Kitchen,Blender,South,1,1606.46,1817.31
135615,2025-08-12,Electronics,Bluetooth Speaker,West,1,1596.09,2184.25
135616,2025-08-12,Apparel,Denim Jacket,West,1,2318.23,2159.43
135617,2025-08-12,Electronics,Laptop Stand,South,2,781.65,2696.69
135618,2025-08-12,Electronics,Bluetooth Speaker,North,1,1494.5,1867.37
135619,2025-08-12,Home & Kitchen,Air Fryer,South,1,3987.81,8773.18
135620,2025-08-12,Beauty & Personal Care,Electric Trimmer,South,1,944.09,1404.34
135621,2025-08-12,Home & Kitchen,Coffee Maker,North,1,2441.45,3294.13
135622,2025-08-12,Office Supplies,Desk Lamp,West,1,1064.82,1340.87
135623,2025-08-12,Electronics,Bluetooth Speaker,West,1,1566.96,2144.39
135624,2025-08-12,Electronics,Smartwatch,West,1,3711.11,8727.61
135625,2025-08-12,Apparel,Denim Jacket,South,2,2135.84,4325.08
135626,2025-08-12,Electronics,Laptop Stand,East,1,749.33,878.97
135627,2025-08-12,Electronics,Wireless Earbuds,West,1,1961.55,4184.47
135628,2025-08-12,Electronics,Laptop Stand,North,1,737.62,1068.8
135629,2025-08-12,Home & Kitchen,Vacuum Cleaner,North,1,6381.31,7973.45
135630,2025-08-12,Home & Kitchen,Non-Stick Pan Set,South,1,1835.79,2294.74
135631,2025-08-12,Beauty & Personal Care,Face Serum,North,1,736.97,1508.95
135632,2025-08-12,Electronics,Power Bank,North,1,926.71,788.17
135633,2025-08-12,Beauty & Personal Care,Hair Dryer,Central,1,1583.09,1108.17
135634,2025-08-12,Electronics,Laptop Stand,South,1,775.5,1337.74
135635,2025-08-12,Home & Kitchen,Blender,South,1,1685.58,1906.81
135636,2025-08-12,Electronics,Bluetooth Speaker,North,1,1432.55,1789.97
135637,2025-08-12,Home & Kitchen,Air Fryer,North,1,3926.21,7255.63
135638,2025-08-12,Beauty & Personal Care,Sunscreen SPF50,North,1,450.42,742.51
135639,2025-08-12,Apparel,Running Shoes,South,1,3020.45,5210.27
135640,2025-08-12,Apparel,Denim Jacket,North,1,2134.17,1815.12
135641,2025-08-12,Electronics,Wireless Earbuds,West,1,2113.25,4508.08
135642,2025-08-12,Apparel,Denim Jacket,South,1,2110.49,2136.87
135643,2025-08-12,Office Supplies,Desk Lamp,Central,1,1040.74,797.73
135644,2025-08-12,Apparel,Hoodie,North,1,1215.79,1882.96
135645,2025-08-12,Apparel,Formal Shirt,North,1,962.1,722.3
135646,2025-08-12,Office Supplies,Desk Organizer,North,1,561.36,477.44
135647,2025-08-12,Apparel,Formal Shirt,West,3,909.15,2242.64
135648,2025-08-12,Beauty & Personal Care,Perfume,South,1,2546.5,4090.32
135649,2025-08-12,Electronics,Wireless Earbuds,South,1,1982.7,4597.4
135650,2025-08-12,Office Supplies,Notebook Set,South,1,306.54,237.57
135651,2025-08-12,Beauty & Personal Care,Sunscreen SPF50,South,2,462.51,1815.36
135652,2025-08-12,Office Supplies,Notebook Set,East,1,308.09,162.36
135653,2025-08-12,Home & Kitchen,Non-Stick Pan Set,East,1,1911.59,1624.85
135654,2025-08-12,Apparel,Hoodie,South,2,1277.5,4710.77
135655,2025-08-12,Office Supplies,Desk Organizer,West,1,626.63,583.71
135656,2025-08-12,Office Supplies,Desk Organizer,East,1,588.69,405.31
135657,2025-08-12,Beauty & Personal Care,Hair Dryer,East,1,1504.77,1279.05
135658,2025-08-12,Home & Kitchen,Non-Stick Pan Set,East,1,1868.31,1588.06
135659,2025-08-12,Beauty & Personal Care,Hair Dryer,East,1,1477.8,1256.13
135660,2025-08-12,Home & Kitchen,Blender,West,1,1635.55,1702.2
135661,2025-08-13,Beauty & Personal Care,Electric Trimmer,West,1,999.13,1367.31
135662,2025-08-13,Electronics,Power Bank,North,1,882.76,750.79
135663,2025-08-13,Office Supplies,Desk Organizer,East,1,571.08,393.19
135664,2025-08-13,Home & Kitchen,Non-Stick Pan Set,South,2,1880.87,4702.18
135665,2025-08-13,Beauty & Personal Care,Sunscreen SPF50,North,1,433.46,714.56
135666,2025-08-13,Electronics,Smartwatch,West,1,3625.4,8526.05
135667,2025-08-13,Home & Kitchen,Air Fryer,West,2,4152.21,16808.15
135668,2025-08-13,Office Supplies,Desk Lamp,North,1,1136.66,1306.88
135669,2025-08-13,Home & Kitchen,Vacuum Cleaner,East,1,6261.84,6333.85
135670,2025-08-13,Electronics,Laptop Stand,West,2,775.06,2460.03
135671,2025-08-13,Home & Kitchen,Non-Stick Pan Set,North,1,1906.03,2001.33
135672,2025-08-13,Electronics,Bluetooth Speaker,West,1,1518.55,2078.14
135673,2025-08-13,Office Supplies,Notebook Set,West,1,301.74,215.14
135674,2025-08-13,Electronics,Wireless Earbuds,South,2,1991.32,9234.72
135675,2025-08-13,Office Supplies,Wireless Mouse,West,2,791.64,2166.72
135676,2025-08-13,Apparel,Cotton T-Shirt,North,1,603.76,694.17
135677,2025-08-13,Apparel,Denim Jacket,West,1,2243.89,2090.18
135678,2025-08-13,Electronics,Wireless Earbuds,North,2,2126.94,8285.49
135679,2025-08-13,Office Supplies,Wireless Mouse,South,1,859.39,1278.35
135680,2025-08-13,Electronics,Bluetooth Speaker,North,1,1470.99,1838.0
135681,2025-08-13,Beauty & Personal Care,Sunscreen SPF50,South,1,460.28,903.3
135682,2025-08-13,Electronics,Smartwatch,West,1,3411.66,8023.38
135683,2025-08-13,Apparel,Formal Shirt,North,1,958.48,719.58
135684,2025-08-13,Office Supplies,Notebook Set,West,1,311.81,222.32
135685,2025-08-13,Electronics,Wireless Earbuds,South,1,2062.5,4782.41
135686,2025-08-13,Home & Kitchen,Blender,North,2,1545.1,2936.46
135687,2025-08-13,Electronics,Bluetooth Speaker,West,1,1458.27,1995.64
135688,2025-08-13,Office Supplies,Wireless Mouse,South,1,824.27,1226.1
135689,2025-08-13,Office Supplies,Ergonomic Chair,West,2,7148.13,25811.89
135690,2025-08-13,Electronics,Wireless Earbuds,South,2,2086.35,9675.44
135691,2025-08-13,Office Supplies,Notebook Set,West,1,319.42,227.75
135692,2025-08-13,Office Supplies,Wireless Mouse,Central,1,822.17,684.87
135693,2025-08-13,Apparel,Denim Jacket,South,3,2289.96,6955.76
135694,2025-08-13,Office Supplies,Notebook Set,Central,1,291.24,126.4
135695,2025-08-13,Home & Kitchen,Coffee Maker,East,1,2637.85,2881.19
135696,2025-08-13,Apparel,Running Shoes,North,2,2793.09,8094.37
135697,2025-08-13,Home & Kitchen,Coffee Maker,North,1,2676.58,3611.38
135698,2025-08-13,Office Supplies,Ergonomic Chair,West,1,7434.53,13423.05
135699,2025-08-13,Electronics,Bluetooth Speaker,West,1,1478.45,2023.26
135700,2025-08-13,Electronics,Power Bank,Central,1,958.04,543.21
135701,2025-08-13,Apparel,Hoodie,West,1,1302.14,2208.76
135702,2025-08-13,Electronics,Smartwatch,North,1,3346.16,7185.04
135703,2025-08-13,Beauty & Personal Care,Hair Dryer,East,1,1485.39,1262.58
135704,2025-08-13,Home & Kitchen,Coffee Maker,North,2,2336.39,6304.76
135705,2025-08-13,Electronics,Bluetooth Speaker,South,2,1420.21,4225.13
135706,2025-08-13,Apparel,Cotton T-Shirt,South,1,579.19,792.76
135707,2025-08-13,Electronics,Wireless Earbuds,West,1,1970.75,4204.1
135708,2025-08-13,Home & Kitchen,Air Fryer,South,1,4318.52,9500.74
135709,2025-08-13,Office Supplies,Desk Lamp,West,1,1109.44,1397.06
135710,2025-08-13,Home & Kitchen,Coffee Maker,East,1,2330.42,2545.4
135711,2025-08-13,Home & Kitchen,Blender,South,1,1480.0,1674.24
135712,2025-08-13,Beauty & Personal Care,Sunscreen SPF50,West,1,449.32,811.24
135713,2025-08-13,Electronics,Wireless Earbuds,South,1,2088.98,4843.82
135714,2025-08-13,Beauty & Personal Care,Sunscreen SPF50,South,1,477.17,936.44
135715,2025-08-13,Beauty & Personal Care,Face Serum,West,1,797.53,1788.47
135716,2025-08-13,Beauty & Personal Care,Face Serum,South,1,771.91,1881.53
135717,2025-08-13,Home & Kitchen,Blender,South,1,1547.63,1750.75
135718,2025-08-13,Home & Kitchen,Non-Stick Pan Set,South,1,1831.09,2288.86
135719,2025-08-13,Apparel,Formal Shirt,East,1,899.81,546.86
135720,2025-08-14,Electronics,Laptop Stand,West,1,813.32,1290.74
135721,2025-08-14,Apparel,Formal Shirt,North,1,928.54,697.1
135722,2025-08-14,Beauty & Personal Care,Hair Dryer,North,2,1546.35,3247.33
135723,2025-08-14,Home & Kitchen,Non-Stick Pan Set,Central,1,1762.64,1233.85
135724,2025-08-14,Home & Kitchen,Non-Stick Pan Set,East,1,1725.32,1466.52
135725,2025-08-14,Home & Kitchen,Vacuum Cleaner,West,2,5715.7,15643.86
135726,2025-08-14,Apparel,Denim Jacket,Central,1,2339.65,1326.58
135727,2025-08-14,Office Supplies,Notebook Set,North,3,276.63,540.26
135728,2025-08-14,Apparel,Running Shoes,West,1,2774.28,4402.79
135729,2025-08-14,Office Supplies,Desk Lamp,West,1,1150.17,1448.35
135730,2025-08-14,Electronics,Laptop Stand,South,1,858.07,1480.16
135731,2025-08-14,Electronics,Smartwatch,West,1,3267.86,7685.2
135732,2025-08-14,Electronics,Bluetooth Speaker,East,1,1566.73,1584.75
135733,2025-08-14,Electronics,Power Bank,West,1,894.84,833.54
135734,2025-08-14,Beauty & Personal Care,Face Serum,North,1,824.65,1688.47
135735,2025-08-14,Apparel,Denim Jacket,North,1,2107.88,1792.75
135736,2025-08-14,Electronics,Power Bank,South,1,906.75,918.08
135737,2025-08-14,Electronics,Wireless Earbuds,West,1,2109.75,4500.62
135738,2025-08-14,Home & Kitchen,Air Fryer,West,1,4259.55,8621.33
135739,2025-08-14,Electronics,Wireless Earbuds,West,1,1913.34,4081.64
135740,2025-08-14,Apparel,Hoodie,South,1,1222.87,2254.67
135741,2025-08-14,Electronics,Wireless Earbuds,West,1,1854.52,3956.15
135742,2025-08-14,Office Supplies,Ergonomic Chair,North,2,6688.16,22050.86
135743,2025-08-14,Office Supplies,Wireless Mouse,North,1,766.55,957.8
135744,2025-08-14,Electronics,Power Bank,South,1,854.74,865.42
135745,2025-08-14,Office Supplies,Desk Organizer,West,1,553.88,515.94
135746,2025-08-14,Electronics,Bluetooth Speaker,West,2,1443.91,3951.97
135747,2025-08-14,Apparel,Cotton T-Shirt,North,2,634.54,1459.14
135748,2025-08-14,Home & Kitchen,Blender,West,2,1694.04,3526.14
135749,2025-08-14,Electronics,Smartwatch,West,1,3371.77,7929.55
135750,2025-08-14,Electronics,Smartwatch,South,1,3347.02,8555.81
135751,2025-08-14,Electronics,Laptop Stand,South,1,849.58,1465.52
135752,2025-08-14,Electronics,Laptop Stand,South,1,753.76,1300.24
135753,2025-08-14,Electronics,Bluetooth Speaker,Central,1,1591.33,1325.57
135754,2025-08-14,Apparel,Denim Jacket,South,1,2273.95,2302.37
135755,2025-08-14,Electronics,Bluetooth Speaker,Central,1,1596.54,1329.92
135756,2025-08-14,Office Supplies,Ergonomic Chair,West,1,7232.75,13058.74
135757,2025-08-14,Office Supplies,Desk Lamp,West,1,1123.16,1414.34
135758,2025-08-14,Electronics,Power Bank,East,2,969.44,1334.92
135759,2025-08-14,Apparel,Denim Jacket,North,2,2099.42,3571.11
135760,2025-08-14,Electronics,Laptop Stand,North,1,792.88,1148.89
135761,2025-08-14,Apparel,Formal Shirt,South,1,968.07,865.21
135762,2025-08-14,Home & Kitchen,Vacuum Cleaner,East,1,5814.39,5881.26
135763,2025-08-14,Home & Kitchen,Blender,East,2,1627.58,2504.03
135764,2025-08-14,Home & Kitchen,Air Fryer,North,1,4051.29,7486.78
135765,2025-08-14,Beauty & Personal Care,Perfume,West,1,2657.04,3926.44
135766,2025-08-14,Beauty & Personal Care,Perfume,South,1,2449.17,3933.99
135767,2025-08-14,Electronics,Power Bank,East,1,912.63,628.35
135768,2025-08-14,Electronics,Bluetooth Speaker,South,1,1446.39,2151.51
135769,2025-08-14,Home & Kitchen,Non-Stick Pan Set,South,1,1772.2,2215.25
135770,2025-08-14,Electronics,Smartwatch,West,1,3721.39,8751.78
135771,2025-08-14,Electronics,Laptop Stand,South,2,823.16,2839.89
135772,2025-08-14,Electronics,Wireless Earbuds,North,1,2149.41,4186.51
135773,2025-08-14,Office Supplies,Notebook Set,East,1,314.61,165.8
135774,2025-08-14,Electronics,Laptop Stand,West,1,832.64,1321.4
135775,2025-08-14,Electronics,Laptop Stand,South,1,744.05,1283.49
135776,2025-08-14,Electronics,Bluetooth Speaker,West,1,1471.33,2013.51
135777,2025-08-14,Home & Kitchen,Blender,West,1,1625.02,1691.23
135778,2025-08-14,Beauty & Personal Care,Sunscreen SPF50,Central,1,469.55,516.03
135779,2025-08-14,Home & Kitchen,Air Fryer,North,1,3939.27,7279.78
135780,2025-08-14,Electronics,Wireless Earbuds,South,1,2082.91,4829.75
135781,2025-08-14,Apparel,Denim Jacket,West,1,2211.51,2060.02
135782,2025-08-14,Electronics,Wireless Earbuds,South,1,2066.29,4791.21
135783,2025-08-14,Home & Kitchen,Coffee Maker,South,2,2330.22,7485.82
135784,2025-08-15,Office Supplies,Wireless Mouse,West,1,735.84,1006.99
135785,2025-08-15,Home & Kitchen,Vacuum Cleaner,South,1,5592.06,8318.19
135786,2025-08-15,Home & Kitchen,Air Fryer,North,2,4156.26,15361.53
135787,2025-08-15,Home & Kitchen,Coffee Maker,Central,1,2333.83,2099.28
135788,2025-08-15,Beauty & Personal Care,Electric Trimmer,West,1,958.79,1312.1
135789,2025-08-15,Home & Kitchen,Air Fryer,South,1,4062.56,8937.63
135790,2025-08-15,Office Supplies,Wireless Mouse,North,1,743.81,929.39
135791,2025-08-15,Apparel,Formal Shirt,West,1,878.65,722.47
135792,2025-08-15,Beauty & Personal Care,Electric Trimmer,Central,1,982.33,818.28
135793,2025-08-15,Home & Kitchen,Non-Stick Pan Set,North,1,1690.53,1775.05
135794,2025-08-15,Apparel,Hoodie,East,1,1387.08,1739.05
135795,2025-08-15,Home & Kitchen,Vacuum Cleaner,West,3,5581.74,22915.82
135796,2025-08-15,Beauty & Personal Care,Perfume,North,1,2567.87,3464.69
135797,2025-08-15,Beauty & Personal Care,Perfume,Central,1,2635.02,2370.2
135798,2025-08-15,Home & Kitchen,Blender,South,2,1583.64,3582.98
135799,2025-08-15,Home & Kitchen,Coffee Maker,South,1,2455.96,3944.89
135800,2025-08-15,Office Supplies,Wireless Mouse,South,1,782.19,1163.51
135801,2025-08-15,Apparel,Formal Shirt,South,2,933.52,1668.66
135802,2025-08-15,Electronics,Laptop Stand,West,2,857.25,2720.9
135803,2025-08-15,Electronics,Bluetooth Speaker,West,1,1507.23,2062.65
135804,2025-08-15,Electronics,Bluetooth Speaker,North,1,1598.15,1996.89
135805,2025-08-15,Apparel,Cotton T-Shirt,North,1,616.91,709.3
135806,2025-08-15,Beauty & Personal Care,Hair Dryer,West,1,1542.51,1773.89
135807,2025-08-15,Beauty & Personal Care,Electric Trimmer,West,1,989.16,1353.67
135808,2025-08-15,Electronics,Laptop Stand,East,1,838.35,983.38
135809,2025-08-15,Electronics,Laptop Stand,North,1,836.51,1212.1
135810,2025-08-15,Apparel,Denim Jacket,North,1,2034.36,1730.22
135811,2025-08-15,Electronics,Laptop Stand,South,2,830.91,2866.63
135812,2025-08-15,Apparel,Cotton T-Shirt,Central,1,605.28,463.95
135813,2025-08-15,Apparel,Hoodie,West,1,1213.55,2058.48
135814,2025-08-15,Apparel,Denim Jacket,South,1,2213.42,2241.09
135815,2025-08-15,Home & Kitchen,Vacuum Cleaner,North,3,6272.25,23511.53
